condition,environment,run,view,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,model,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,iid_gaussian,1,-96383.7377449938,-26097.574659855265,27803,2,192789.72786774382,-0.9386603841260032,-26097.574659855265,0.0,0.0,mean=2.1885683e-13;sd=1
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,ar1_gaussian,1,,-26086.249655737363,27787,3,,-0.9387933082282133,,,,intercept=-8.9208997e-06;phi=0.011875196;sd=1.0001865
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_gmm,2,-962.3349931238345,4432.48732056571,27803,5,1980.3009306381741,0.15942478583482755,4432.48732056571,0.0,0.0,"component_0_mean=-0.0037195594,weight=0.99998528;component_1_mean=252.65479,weight=1.4721687e-05"
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_hmm,2,-966.9395263901822,4432.555644032937,27803,7,2011.7623749270717,0.15942724324831628,4432.555644032969,1.794828387648605e-11,-1.1449237334838862e-15,state_0_mean=-0.0037195594;state_1_mean=252.65479
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_gmm,3,22204.50438660821,12164.117400012787,27803,8,-44319.99926219161,0.43751096644293014,12164.117400012787,0.0,0.0,"component_0_mean=-0.10995938,weight=0.67030894;component_1_mean=0.21229079,weight=0.32967634;component_2_mean=252.65479,weight=1.4721687e-05"
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_hmm,3,23951.215133947695,12515.900895037257,27803,14,-47746.66362360198,0.4501636835966355,11545.26297425896,34.26261350341753,0.03491126571874609,state_0_mean=-0.10723259;state_1_mean=0.21910667;state_2_mean=252.65479
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_gmm,4,28589.94956515103,12987.336763699766,27803,11,-57057.51105264295,0.4671199785526658,12987.336763699766,0.0,0.0,"component_0_mean=-0.12609493,weight=0.59675725;component_1_mean=0.15805958,weight=0.39269947;component_2_mean=0.89837973,weight=0.010528559;component_3_mean=252.65479,weight=1.4721687e-05"
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_hmm,4,30160.804641740884,13432.154801016137,27803,23,-60065.70693928545,0.4831189008745868,12469.823127096384,29.9877891929997,0.03461251210012418,state_0_mean=-0.12019497;state_1_mean=0.17867508;state_2_mean=0.90007839;state_3_mean=252.65479
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_gmm,5,31844.153743855262,14660.062762838123,27803,14,-63532.54084341711,0.5272834860568328,14660.062762838123,0.0,0.0,"component_0_mean=-0.15636695,weight=0.40796206;component_1_mean=-0.020520184,weight=0.38090421;component_2_mean=0.29852888,weight=0.20523787;component_3_mean=1.1254733,weight=0.0058811447;component_4_mean=252.65479,weight=1.4721687e-05"
interference,host,host_cpu3-interf_io-run8,stable,100001,95730,0.9572904270957291,67927,27803,37,16,13.29393767300921,0.004891678680445034,,gaussian_hmm,5,34434.65598107932,14607.242641685989,27803,34,-68491.0215403032,0.52538368671316,12818.18946005453,4.110003876677529,0.06434748702051792,state_0_mean=-0.12144482;state_1_mean=0.16340525;state_2_mean=0.24404454;state_3_mean=1.0738505;state_4_mean=252.65479
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,iid_gaussian,1,-99325.19732432708,-40621.67203542014,30001,2,198672.70714969622,-1.3540106008273103,-40621.67203542014,0.0,0.0,mean=-3.7971404e-15;sd=1
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,ar1_gaussian,1,,7990.67647806464,30000,3,,0.26635588260215465,,,,intercept=-2.280383e-07;phi=0.98613188;sd=0.16596611
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_gmm,2,304640.79134644626,132106.56408341168,30001,5,-609225.8014402874,4.403405355935192,132106.56408341168,0.0,0.0,"component_0_mean=-0.10241156,weight=0.98827576;component_1_mean=8.632619,weight=0.011724237"
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_hmm,2,308660.37750545633,134018.07939614457,30001,7,-617242.6612572655,4.467120409191179,130909.30477797012,15.03805375572388,0.10362236652693106,state_0_mean=-0.10240996;state_1_mean=8.7078697
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_gmm,3,304726.35991090484,132125.95762003967,30001,8,-609363.4698176414,4.404051785608469,132125.95762003967,0.0,0.0,"component_0_mean=-0.10241241,weight=0.98821905;component_1_mean=6.9958369,weight=0.0067151655;component_2_mean=10.704706,weight=0.0050657805"
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_hmm,3,309170.1927368289,134167.7112571325,30001,14,-618184.1979663633,4.472107971638695,131040.9425548168,18.727873975642204,0.10422214933887887,state_0_mean=-0.10241056;state_1_mean=6.9184404;state_2_mean=11.394887
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_gmm,4,304810.9836128263,132152.7921711837,30001,11,-609499.2484699213,4.404946240831429,132152.7921711837,0.0,0.0,"component_0_mean=-0.10241313,weight=0.98816926;component_1_mean=4.5220938,weight=0.0029422586;component_2_mean=8.5744206,weight=0.0049079624;component_3_mean=11.509401,weight=0.0039805199"
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_hmm,4,309740.5200017501,134428.08769205285,30001,23,-619224.4462415165,4.480786896838534,130726.73661947736,24.362305852985806,0.1233742566106293,state_0_mean=-0.10243547;state_1_mean=-0.068672819;state_2_mean=7.5957198;state_3_mean=11.45864
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_gmm,5,304822.3173972691,132159.85638520552,30001,14,-609488.4472872437,4.405181706783291,132159.85638520552,0.0,0.0,"component_0_mean=-0.10241338,weight=0.98815146;component_1_mean=2.6996679,weight=0.0018836556;component_2_mean=7.2708759,weight=0.0025311965;component_3_mean=9.1505192,weight=0.0033620434;component_4_mean=11.53005,weight=0.0040716414"
interference,host,host_cpu3-interf_io-run5,raw,100001,100001,1.0,70000,30001,1,1,13.373276485318936,0.5646292262774766,,gaussian_hmm,5,321624.26891161397,139763.6240270619,30001,34,-642869.2253055129,4.658632179829402,130651.63855534152,63.79266689902676,0.3037227249665135,state_0_mean=-0.10358787;state_1_mean=-0.10063176;state_2_mean=3.4323153;state_3_mean=8.4459428;state_4_mean=11.478576
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,iid_gaussian,1,-98052.40946004249,-36664.97602597418,29605,2,196127.10562693328,-1.2384724210766487,-36664.97602597418,0.0,0.0,mean=-2.0484952e-13;sd=1
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,ar1_gaussian,1,,-36647.99384939497,29592,3,,-1.238442614537543,,,,intercept=-4.7277243e-06;phi=0.016601166;sd=1.0000187
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_gmm,2,8775.64102873336,5528.751518823926,29605,5,-17495.565290345952,0.18675060019672102,5528.751518823926,0.0,0.0,"component_0_mean=-0.011594564,weight=0.99848111;component_1_mean=7.6219686,weight=0.0015188928"
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_hmm,2,7751.909053547366,5206.36985464677,29605,7,-15425.814633125658,0.17586116718955483,5458.732163275345,0.016426089016190998,-0.00852431375202075,state_0_mean=-0.01119848;state_1_mean=8.6120269
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_gmm,3,21528.19638664854,14900.35524313434,29605,8,-42967.24594590385,0.503305362037978,14900.35524313434,0.0,0.0,"component_0_mean=-0.22877571,weight=0.23968576;component_1_mean=0.056887275,weight=0.75869283;component_2_mean=7.2001225,weight=0.0016214048"
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_hmm,3,19755.157859241033,10632.267245834817,29605,14,-39354.30877054392,0.35913755263755504,5496.027598632974,32.79841532063315,0.1734923035704051,state_0_mean=-0.10404039;state_1_mean=0.12916174;state_2_mean=12.018773
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_gmm,4,25061.336039711445,16142.951112348379,29605,11,-50000.0951917572,0.5452778622647654,16142.951112348379,0.0,0.0,"component_0_mean=-0.22967826,weight=0.24887583;component_1_mean=-0.0073935615,weight=0.57672255;component_2_mean=0.29184752,weight=0.1737314;component_3_mean=15.998035,weight=0.00067022748"
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_hmm,4,34295.68682053815,19954.39082573135,29605,23,-68335.07651232077,0.6740209702999949,14932.110180337451,15.832244204288637,0.16964298751541623,state_0_mean=-0.22868046;state_1_mean=-0.010521663;state_2_mean=0.1228519;state_3_mean=11.768907
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_gmm,5,25113.627480534975,16159.27751759022,29605,14,-50071.2480131318,0.5458293368549306,16159.27751759022,0.0,0.0,"component_0_mean=-0.22968102,weight=0.24896922;component_1_mean=-0.0076906059,weight=0.57690851;component_2_mean=0.29286119,weight=0.17331307;component_3_mean=7.651239,weight=0.00078026306;component_4_mean=169.07342,weight=2.8943807e-05"
interference,host,host_cpu3-interf_io-run5,stable,100001,98708,0.987070129298707,69103,29605,23,13,13.315529424843286,0.007158104410303376,,gaussian_hmm,5,35508.23779752403,20249.57521924089,29605,34,-70637.60157862684,0.6839917317764193,14883.9328156269,46.981217468292755,0.18124108777618614,state_0_mean=-0.22864356;state_1_mean=-0.010419099;state_2_mean=0.1209578;state_3_mean=3.8248195;state_4_mean=169.07987
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,iid_gaussian,1,-98981.81419929155,-41346.73159669197,29897,2,197985.93397336,-1.3829725924571685,-41346.73159669197,0.0,0.0,mean=1.1994827e-15;sd=1
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,ar1_gaussian,1,,21167.58666336139,29896,3,,0.7080407634252539,,,,intercept=-8.4233531e-08;phi=0.99326773;sd=0.11584313
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_gmm,2,348305.44676557597,150665.92935942335,29897,5,-696555.1295942097,5.039499928401624,150665.92935942335,0.0,0.0,"component_0_mean=-0.17224424,weight=0.96904504;component_1_mean=5.3921064,weight=0.030954957"
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_hmm,2,362831.01638201147,157207.38210284777,29897,7,-725583.9632523038,5.258299565269016,148154.1973996424,65.04347702443553,0.30281247962020813,state_0_mean=-0.17224465;state_1_mean=5.383251
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_gmm,3,348680.2927764615,150825.0340519281,29897,8,-697271.3632538154,5.044821689531662,150825.0340519281,0.0,0.0,"component_0_mean=-0.17224423,weight=0.96904553;component_1_mean=4.4332553,weight=0.017923588;component_2_mean=6.7111839,weight=0.013030884"
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_hmm,3,364546.5116001838,157921.4318223668,29897,14,-728936.8841769294,5.282183223145025,148209.7551552972,52.85092809041938,0.32483783212595274,state_0_mean=-0.17224479;state_1_mean=4.2633311;state_2_mean=6.7326739
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_gmm,4,348735.2575189373,150866.8273997518,29897,11,-697347.8343766016,5.046219600620524,150866.8273997518,0.0,0.0,"component_0_mean=-0.17224457,weight=0.96900386;component_1_mean=3.4315797,weight=0.0062078753;component_2_mean=4.8354477,weight=0.011165746;component_3_mean=6.7250021,weight=0.013622516"
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_hmm,4,365619.3819097279,158187.90222461065,29897,23,-730982.2497095214,5.291096171007481,147679.17605890395,63.54402569227968,0.3514976808946282,state_0_mean=-0.1723755;state_1_mean=-0.17211242;state_2_mean=4.2758725;state_3_mean=6.7252584
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_gmm,5,348768.7242450367,150870.38729797732,29897,14,-697381.3094666352,5.0463386727088775,150870.38729797732,0.0,0.0,"component_0_mean=-0.17224459,weight=0.96900077;component_1_mean=2.9736397,weight=0.0044790078;component_2_mean=4.3106111,weight=0.007982136;component_3_mean=5.7440982,weight=0.0067695572;component_4_mean=6.8227137,weight=0.011768529"
interference,host,host_cpu3-interf_io-run6,raw,99655,99655,1.0,69758,29897,1,1,13.48272837680467,1.1000278540646125,,gaussian_hmm,5,374361.19547966245,161046.26390384673,29897,34,-748343.1961881177,5.386703144256839,149704.2534198017,60.13202319021507,0.37936951814713926,state_0_mean=-0.1725326;state_1_mean=-0.17086894;state_2_mean=3.8956566;state_3_mean=5.9156508;state_4_mean=6.9095097
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,iid_gaussian,1,-95660.07909305944,-78428.43763941343,28968,2,191342.39549110012,-2.7074163780521068,-78428.43763941343,0.0,0.0,mean=1.7699983e-13;sd=1
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,ar1_gaussian,1,,-80792.59627954544,28954,3,,-2.790377712217498,,,,intercept=6.1017847e-05;phi=0.18395597;sd=0.98244468
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_gmm,2,-79027.87140404014,-68487.80721715438,28968,5,158111.33607053335,-2.3642573604375303,-68487.80721715438,0.0,0.0,"component_0_mean=-0.6047998,weight=0.5593838;component_1_mean=0.76782288,weight=0.4406162"
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_hmm,2,-78091.63853726968,-68082.29223791907,28968,7,156261.10764197368,-2.3502586384258173,-68707.02777489883,33.19088235152099,0.021566402132689823,state_0_mean=-0.60043204;state_1_mean=0.77355645
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_gmm,3,-74445.71125512627,-63158.1475142515,28968,8,148980.37173017746,-2.180272974118044,-63158.1475142515,0.0,0.0,"component_0_mean=-0.79652158,weight=0.32617445;component_1_mean=-0.13776012,weight=0.4161075;component_2_mean=1.230523,weight=0.25771805"
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_hmm,3,-72964.10824667724,-60864.909360177255,28968,14,146083.8776282231,-2.1011084424253403,-62804.284337778714,9.623583051982079,0.06694887384705396,state_0_mean=-0.61632202;state_1_mean=0.62828929;state_2_mean=1.2586027
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_gmm,4,-73582.57403218473,-46767.96330422928,28968,11,147287.45324176623,-1.614469873799685,-46767.96330422928,0.0,0.0,"component_0_mean=-0.80160643,weight=0.31929213;component_1_mean=-0.1547783,weight=0.4532136;component_2_mean=1.2596666,weight=0.19383374;component_3_mean=2.4339591,weight=0.033660534"
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_hmm,4,-68511.84996691698,-59222.5207240867,28968,23,137279.42894111815,-2.044411789701971,-60858.18074497684,11.900217631153941,0.056464375203332515,state_0_mean=-0.8082514;state_1_mean=-0.21479054;state_2_mean=1.1550198;state_3_mean=1.2709266
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_gmm,5,-72597.7012009521,-49269.98127994608,28968,14,145351.06353677282,-1.700841662522303,-49269.98127994608,0.0,0.0,"component_0_mean=-0.80368445,weight=0.37233006;component_1_mean=-0.2839033,weight=0.2732578;component_2_mean=0.42846309,weight=0.18436646;component_3_mean=1.5368598,weight=0.12522547;component_4_mean=2.3508698,weight=0.044820198"
interference,host,host_cpu3-interf_io-run6,stable,99655,96385,0.9671867944408208,67417,28968,36,14,13.29325664417052,0.0011654451847274829,,gaussian_hmm,5,-67477.3188844288,-58898.078640369284,28968,34,135332.67195353855,-2.0332117730036345,-60572.13192883384,10.910051441724852,0.05778974345707533,state_0_mean=-0.81327812;state_1_mean=-0.31106546;state_2_mean=0.38958526;state_3_mean=1.2718463;state_4_mean=1.3264511
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,iid_gaussian,1,-99325.19732432709,-54099.59313818553,30001,2,198672.70714969625,-1.8032596626174304,-54099.59313818553,0.0,0.0,mean=6.5915629e-14;sd=1
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,ar1_gaussian,1,,-49018.83793038473,30000,3,,-1.6339612643461578,,,,intercept=-5.7775829e-06;phi=0.29373147;sd=0.9559005
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_gmm,2,95135.81284095124,40310.00249697415,30001,5,-190215.8444292973,1.3436219625003882,40310.00249697415,0.0,0.0,"component_0_mean=-0.016903881,weight=0.99510255;component_1_mean=3.4346634,weight=0.0048974508"
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_hmm,2,95126.3129487342,40312.265274427955,30001,7,-190174.53214382115,1.3436973859014019,40308.57183743192,1.2728013204479327,0.0001231104628524491,state_0_mean=-0.016910642;state_1_mean=3.4109635
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_gmm,3,100260.7090948072,42611.364881810674,30001,8,-200432.16818544615,1.4203314850108555,42611.364881810674,0.0,0.0,"component_0_mean=-0.026023957,weight=0.92442921;component_1_mean=0.11035913,weight=0.073757298;component_2_mean=8.7772868,weight=0.0018134892"
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_hmm,3,100052.51834524397,42511.077256400946,30001,14,-199948.8491831935,1.4169886755908452,42480.00724007654,24.466873266034742,0.001035632689723799,state_0_mean=-0.025313002;state_1_mean=0.1081371;state_2_mean=8.8442167
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_gmm,4,100467.9793222693,42754.0053337199,30001,11,-200813.23988880723,1.4250860082570547,42754.0053337199,0.0,0.0,"component_0_mean=-0.025934485,weight=0.92772001;component_1_mean=0.11444549,weight=0.070110794;component_2_mean=2.297463,weight=0.001968448;component_3_mean=57.353298,weight=0.00020074941"
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_hmm,4,107209.76393975185,45215.24147375154,30001,23,-214162.93411751997,1.5071244783091078,40588.09643766667,78.13198026950778,0.15423302676860356,state_0_mean=-0.047253667;state_1_mean=0.007473089;state_2_mean=0.085969348;state_3_mean=9.1623035
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_gmm,5,100466.60902269787,42754.368516120754,30001,14,-200777.0305381013,1.4250981139335608,42754.368516120754,0.0,0.0,"component_0_mean=-0.025900694,weight=0.92825918;component_1_mean=0.11507163,weight=0.069568294;component_2_mean=2.2795368,weight=0.001967219;component_3_mean=44.989171,weight=0.0001748943;component_4_mean=121.13691,weight=3.0416175e-05"
interference,container,docker_cpu3-interf_io-run1,raw,100001,100001,1.0,70000,30001,1,1,13.316312868089259,0.020369403669687137,,gaussian_hmm,5,107399.74313339032,45348.075590607834,30001,34,-214420.17374906558,1.5115521346157739,40745.886217699255,68.49605886563424,0.15340119905698404,state_0_mean=-0.047244335;state_1_mean=0.0073892623;state_2_mean=0.087601341;state_3_mean=2.5107699;state_4_mean=36.967501
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,iid_gaussian,1,-99293.98067659658,-48567.85911563932,29993,2,198610.273225565,-1.6193064753655628,-48567.85911563932,0.0,0.0,mean=-6.6069569e-14;sd=1
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,ar1_gaussian,1,,-48565.88862689637,29991,3,,-1.6193487588575362,,,,intercept=-1.1483373e-05;phi=0.0043014258;sd=1.0000221
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_gmm,2,48749.52087298682,20470.835236653358,29993,5,-97443.26206504404,0.6825204293219538,20470.835236653358,0.0,0.0,"component_0_mean=-0.01984739,weight=0.99392918;component_1_mean=3.2494637,weight=0.0060708174"
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_hmm,2,46596.34737542452,20448.097397461144,29993,7,-93114.6031975476,0.681762324457745,20451.957817777104,2.4055118379431564,-0.0001287107096975743,state_0_mean=-0.019215131;state_1_mean=3.7728167
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_gmm,3,53700.55641482069,22691.940202773665,29993,8,-107311.86534015402,0.7565745408186465,22691.940202773665,0.0,0.0,"component_0_mean=-0.037006529,weight=0.92534001;component_1_mean=0.230878,weight=0.072828617;component_2_mean=9.5169374,weight=0.0018313766"
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_hmm,3,54849.41349984146,23662.675982033023,29993,14,-109542.64389308005,0.7889399520565806,20727.2098648681,187.6436606404487,0.09787170730386838,state_0_mean=-0.074415383;state_1_mean=0.054909631;state_2_mean=6.6492966
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_gmm,4,53846.2585604625,22788.623253923128,29993,11,-107569.80182287989,0.7597980613450848,22788.623253923128,0.0,0.0,"component_0_mean=-0.036818056,weight=0.92811801;component_1_mean=0.23744956,weight=0.069777329;component_2_mean=4.3952703,weight=0.0019614466;component_3_mean=62.715116,weight=0.00014321613"
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_hmm,4,57862.21508964386,24877.18858836066,29993,23,-115467.84364701158,0.8294331540146254,20945.578788915525,312.09365189057405,0.13108424630564244,state_0_mean=-0.067870305;state_1_mean=0.053731986;state_2_mean=0.18134428;state_3_mean=7.8128792
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_gmm,5,53849.687267913534,22791.176267417442,29993,14,-107543.1914292242,0.7598831816563012,22791.176267417442,0.0,0.0,"component_0_mean=-0.036853589,weight=0.9278535;component_1_mean=0.23685285,weight=0.070034672;component_2_mean=4.2511683,weight=0.0019440278;component_3_mean=39.138429,weight=0.00013992582;component_4_mean=138.67467,weight=2.7877862e-05"
interference,container,docker_cpu3-interf_io-run1,stable,100001,99971,0.99970000299997,69978,29993,4,2,13.316169876514792,0.010455026592727942,,gaussian_hmm,5,49450.67616307804,20719.313095076133,29993,34,-98522.05049583483,0.6908049576593249,20719.74691092569,1.3492934604665454,-1.4463903229276346e-05,state_0_mean=-0.022261445;state_1_mean=1.1764211;state_2_mean=57.32206;state_3_mean=99.980149;state_4_mean=138.61357
