condition,environment,run,sensitivity,model,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,host,host_cpu3-interf_io-run1,train_q_0.9995,gaussian_hmm,100001,99935,0.999340006599934,69951,29984,36,12,13.296964304023719,0.0032843994965974376,,5,-35347.03755324757,-15144.232075926613,29984,34,71073.36381587632,-0.5050771103230594,-19279.022166167844,41.93705930497715,0.13789988294561203,state_0_mean=-0.33552636;state_1_mean=0.037499699;state_2_mean=0.37683257;state_3_mean=0.39881487;state_4_mean=15.132594
interference,host,host_cpu3-interf_io-run1,train_q_0.9999,gaussian_gmm,100001,99969,0.999680003199968,69979,29990,10,6,13.297016264138358,0.004215693123066026,,5,-24519.234473821427,-10052.409791159569,29990,14,49194.65225430717,-0.3351920570576715,-10052.409791159569,0.0,0.0,"component_0_mean=-0.28900185,weight=0.46281737;component_1_mean=0.040079789,weight=0.38306933;component_2_mean=0.50881466,weight=0.15118047;component_3_mean=7.1065594,weight=0.0014668395;component_4_mean=21.18352,weight=0.0014659849"
interference,host,host_cpu3-interf_io-run1,train_q_0.9999,gaussian_hmm,100001,99969,0.999680003199968,69979,29990,10,6,13.297016264138358,0.004215693123066026,,5,-18194.862602541783,-7725.864905977366,29990,34,36769.027521268334,-0.25761470176650103,-11845.407039406897,30.334413368236447,0.13736385906734014,state_0_mean=-0.27371178;state_1_mean=0.016871966;state_2_mean=0.28171732;state_3_mean=0.29772032;state_4_mean=14.429832
interference,host,host_cpu3-interf_io-run10,base_stable,gaussian_gmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-46963.57570468444,-19317.460375390685,28474,14,94082.96804746987,-0.67842454082288,-19317.460375390685,0.0,0.0,"component_0_mean=-0.497937,weight=0.55287927;component_1_mean=-0.11107323,weight=0.25327094;component_2_mean=1.4639341,weight=0.18149367;component_3_mean=2.8222903,weight=0.012296208;component_4_mean=50.616276,weight=5.991021e-05"
interference,host,host_cpu3-interf_io-run10,base_stable,gaussian_hmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-38770.14059097346,-17741.86103112636,28474,34,77918.69301733506,-0.6230898725548345,-20465.638486610133,8.657443781232383,0.09565840610675613,state_0_mean=-0.53096941;state_1_mean=-0.23201722;state_2_mean=0.9954879;state_3_mean=1.6680813;state_4_mean=6.8583573
interference,host,host_cpu3-interf_io-run10,cap_1000us,gaussian_gmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-46963.57570468444,-19317.460375390685,28474,14,94082.96804746987,-0.67842454082288,-19317.460375390685,0.0,0.0,"component_0_mean=-0.497937,weight=0.55287927;component_1_mean=-0.11107323,weight=0.25327094;component_2_mean=1.4639341,weight=0.18149367;component_3_mean=2.8222903,weight=0.012296208;component_4_mean=50.616276,weight=5.991021e-05"
interference,host,host_cpu3-interf_io-run10,cap_1000us,gaussian_hmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-38770.14059097346,-17741.86103112636,28474,34,77918.69301733506,-0.6230898725548345,-20495.77405070358,89.51143103566878,0.0967167598362444,state_0_mean=-0.53096941;state_1_mean=-0.23201722;state_2_mean=0.9954879;state_3_mean=1.6680813;state_4_mean=6.8583573
interference,host,host_cpu3-interf_io-run10,cap_1500us,gaussian_gmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-46963.57570468444,-19317.460375390685,28474,14,94082.96804746987,-0.67842454082288,-19317.460375390685,0.0,0.0,"component_0_mean=-0.497937,weight=0.55287927;component_1_mean=-0.11107323,weight=0.25327094;component_2_mean=1.4639341,weight=0.18149367;component_3_mean=2.8222903,weight=0.012296208;component_4_mean=50.616276,weight=5.991021e-05"
interference,host,host_cpu3-interf_io-run10,cap_1500us,gaussian_hmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-38770.14059097346,-17741.86103112636,28474,34,77918.69301733506,-0.6230898725548345,-20463.358705885996,7.173745390647134,0.09557834075857405,state_0_mean=-0.53096941;state_1_mean=-0.23201722;state_2_mean=0.9954879;state_3_mean=1.6680813;state_4_mean=6.8583573
interference,host,host_cpu3-interf_io-run10,cap_2000us,gaussian_gmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-46963.57570468444,-19317.460375390685,28474,14,94082.96804746987,-0.67842454082288,-19317.460375390685,0.0,0.0,"component_0_mean=-0.497937,weight=0.55287927;component_1_mean=-0.11107323,weight=0.25327094;component_2_mean=1.4639341,weight=0.18149367;component_3_mean=2.8222903,weight=0.012296208;component_4_mean=50.616276,weight=5.991021e-05"
interference,host,host_cpu3-interf_io-run10,cap_2000us,gaussian_hmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-38770.14059097346,-17741.86103112636,28474,34,77918.69301733506,-0.6230898725548345,-20462.325593842368,11.772376925133184,0.09554205811322644,state_0_mean=-0.53096941;state_1_mean=-0.23201722;state_2_mean=0.9954879;state_3_mean=1.6680813;state_4_mean=6.8583573
interference,host,host_cpu3-interf_io-run10,cap_2500us,gaussian_gmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-46963.57570468444,-19317.460375390685,28474,14,94082.96804746987,-0.67842454082288,-19317.460375390685,0.0,0.0,"component_0_mean=-0.497937,weight=0.55287927;component_1_mean=-0.11107323,weight=0.25327094;component_2_mean=1.4639341,weight=0.18149367;component_3_mean=2.8222903,weight=0.012296208;component_4_mean=50.616276,weight=5.991021e-05"
interference,host,host_cpu3-interf_io-run10,cap_2500us,gaussian_hmm,100001,96644,0.966430335696643,68170,28474,41,15,13.29605374187877,0.0013531686408895932,,5,-38770.14059097346,-17741.86103112636,28474,34,77918.69301733506,-0.6230898725548345,-20469.278979464325,10.573474773175608,0.09578625933616515,state_0_mean=-0.53096941;state_1_mean=-0.23201722;state_2_mean=0.9954879;state_3_mean=1.6680813;state_4_mean=6.8583573
interference,host,host_cpu3-interf_io-run10,train_q_0.999,gaussian_gmm,100001,96541,0.96540034599654,68101,28440,109,48,13.296042993296027,0.0011645752653827823,,5,-56073.56464366475,-22949.431052357253,28440,14,112302.93174779795,-0.8069420201250792,-22949.431052357253,0.0,0.0,"component_0_mean=-0.59555643,weight=0.51747126;component_1_mean=-0.18048226,weight=0.2621538;component_2_mean=0.65222835,weight=0.08102993;component_3_mean=2.0615019,weight=0.11520843;component_4_mean=2.6990168,weight=0.024136576"
interference,host,host_cpu3-interf_io-run10,train_q_0.999,gaussian_hmm,100001,96541,0.96540034599654,68101,28440,109,48,13.296042993296027,0.0011645752653827823,,5,-46795.85278756865,-19425.31937373658,28440,34,93970.0829791321,-0.683028107374704,-24268.208739893864,7.695087008987925,0.17028443622212672,state_0_mean=-0.60407467;state_1_mean=-0.24624838;state_2_mean=0.59308849;state_3_mean=1.953928;state_4_mean=2.1417205
interference,host,host_cpu3-interf_io-run10,train_q_0.9995,gaussian_gmm,100001,96586,0.965850341496585,68135,28451,75,37,13.29604610965419,0.0011726130384917515,,5,-55845.782151219595,-22854.854652595543,28451,14,111847.37375078177,-0.8033058469858895,-22854.854652595543,0.0,0.0,"component_0_mean=-0.58916586,weight=0.52901252;component_1_mean=-0.16663727,weight=0.25387619;component_2_mean=0.73149896,weight=0.088012336;component_3_mean=2.1061797,weight=0.11745579;component_4_mean=3.6259405,weight=0.011643164"
interference,host,host_cpu3-interf_io-run10,train_q_0.9995,gaussian_hmm,100001,96586,0.965850341496585,68135,28451,75,37,13.29604610965419,0.0011726130384917515,,5,-46610.4597982026,-19340.15917933923,28451,34,93599.31397095147,-0.6797708052208791,-24165.274956399233,5.44561537414111,0.1695938904453272,state_0_mean=-0.60607955;state_1_mean=-0.26076958;state_2_mean=0.58963254;state_3_mean=1.9334669;state_4_mean=2.1453186
interference,host,host_cpu3-interf_io-run10,train_q_0.9999,gaussian_gmm,100001,96625,0.9662403375966241,68163,28462,47,26,13.29604918598517,0.0011822976453437603,,5,-55558.35340052672,-22742.125231670387,28462,14,111272.52200149812,-0.7990346859556737,-22742.125231670387,0.0,0.0,"component_0_mean=-0.58354201,weight=0.53436924;component_1_mean=-0.16106198,weight=0.24891708;component_2_mean=0.79910718,weight=0.097088674;component_3_mean=2.1449623,weight=0.10947717;component_4_mean=3.893374,weight=0.010147834"
interference,host,host_cpu3-interf_io-run10,train_q_0.9999,gaussian_hmm,100001,96625,0.9662403375966241,68163,28462,47,26,13.29604918598517,0.0011822976453437603,,5,-46333.47376305476,-19244.04337077855,28462,34,93045.35587004657,-0.6761311000905962,-24104.783222352497,4.020081863578153,0.17077998213667162,state_0_mean=-0.60476231;state_1_mean=-0.264726;state_2_mean=0.58973404;state_3_mean=1.9109156;state_4_mean=2.1582147
interference,host,host_cpu3-interf_io-run2,base_stable,gaussian_gmm,100001,99887,0.998860011399886,69886,30001,7,1,13.316894608034913,0.00682515943166897,,4,105.49862706839428,1608.1908555566083,30001,11,-88.2964272943604,0.05360457503271918,1608.1908555566083,0.0,0.0,"component_0_mean=-0.12291687,weight=0.68290248;component_1_mean=0.18729223,weight=0.31450693;component_2_mean=6.0965032,weight=0.0023642127;component_3_mean=46.92199,weight=0.00022637792"
interference,host,host_cpu3-interf_io-run2,base_stable,gaussian_hmm,100001,99887,0.998860011399886,69886,30001,7,1,13.316894608034913,0.00682515943166897,,5,6331.2762912469125,2308.488749121171,30001,34,-12283.295481344501,0.07694706006870342,1121.528625835099,15.424763569915967,0.039564018642247664,state_0_mean=-0.23659023;state_1_mean=-0.10521119;state_2_mean=0.1647542;state_3_mean=6.1641435;state_4_mean=58.016624
interference,host,host_cpu3-interf_io-run2,cap_1000us,gaussian_gmm,100001,99878,0.998770012299877,69882,29996,11,6,13.31685371977898,0.004154411063105346,,5,-34286.972356753075,-13046.238074270892,29996,14,68730.10860088679,-0.4349325934881615,-13046.238074270892,0.0,0.0,"component_0_mean=-0.19917575,weight=0.67304382;component_1_mean=0.29476225,weight=0.31754385;component_2_mean=1.3666137,weight=0.0073857308;component_3_mean=11.52029,weight=0.0017551961;component_4_mean=37.362394,weight=0.00027140276"
interference,host,host_cpu3-interf_io-run2,cap_1000us,gaussian_hmm,100001,99878,0.998770012299877,69882,29996,11,6,13.31685371977898,0.004154411063105346,,4,-28333.679244350787,-12487.214889265108,29996,23,56923.913446541184,-0.4162960024424959,-13686.226710447527,15.55601090771605,0.03997239035812839,state_0_mean=-0.37838762;state_1_mean=-0.16193425;state_2_mean=0.28231781;state_3_mean=11.986197
interference,host,host_cpu3-interf_io-run2,cap_1500us,gaussian_gmm,100001,99884,0.998830011699883,69886,29998,7,4,13.316894608034913,0.00682515943166897,,4,105.49862706839428,1675.1743067511718,29998,11,-88.2964272943604,0.055842866416133466,1675.1743067511718,0.0,0.0,"component_0_mean=-0.12291687,weight=0.68290248;component_1_mean=0.18729223,weight=0.31450693;component_2_mean=6.0965032,weight=0.0023642127;component_3_mean=46.92199,weight=0.00022637792"
interference,host,host_cpu3-interf_io-run2,cap_1500us,gaussian_hmm,100001,99884,0.998830011699883,69886,29998,7,4,13.316894608034913,0.00682515943166897,,5,6331.2762912469125,2369.145627814292,29998,34,-12283.295481344501,0.0789767860462128,1181.9776519284928,16.26366869222416,0.03957490418980596,state_0_mean=-0.23659023;state_1_mean=-0.10521119;state_2_mean=0.1647542;state_3_mean=6.1641435;state_4_mean=58.016624
interference,host,host_cpu3-interf_io-run2,cap_2000us,gaussian_gmm,100001,99884,0.998830011699883,69886,29998,7,4,13.316894608034913,0.00682515943166897,,4,105.49862706839428,1675.1743067511718,29998,11,-88.2964272943604,0.055842866416133466,1675.1743067511718,0.0,0.0,"component_0_mean=-0.12291687,weight=0.68290248;component_1_mean=0.18729223,weight=0.31450693;component_2_mean=6.0965032,weight=0.0023642127;component_3_mean=46.92199,weight=0.00022637792"
interference,host,host_cpu3-interf_io-run2,cap_2000us,gaussian_hmm,100001,99884,0.998830011699883,69886,29998,7,4,13.316894608034913,0.00682515943166897,,5,6331.2762912469125,2369.145627814292,29998,34,-12283.295481344501,0.0789767860462128,1177.6219790341427,17.693595024010808,0.03972010296620272,state_0_mean=-0.23659023;state_1_mean=-0.10521119;state_2_mean=0.1647542;state_3_mean=6.1641435;state_4_mean=58.016624
interference,host,host_cpu3-interf_io-run2,cap_2500us,gaussian_gmm,100001,99886,0.998850011499885,69886,30000,7,2,13.316894608034913,0.00682515943166897,,4,105.49862706839428,1632.3143604593643,30000,11,-88.2964272943604,0.054410478681978805,1632.3143604593643,0.0,0.0,"component_0_mean=-0.12291687,weight=0.68290248;component_1_mean=0.18729223,weight=0.31450693;component_2_mean=6.0965032,weight=0.0023642127;component_3_mean=46.92199,weight=0.00022637792"
interference,host,host_cpu3-interf_io-run2,cap_2500us,gaussian_hmm,100001,99886,0.998850011499885,69886,30000,7,2,13.316894608034913,0.00682515943166897,,5,6331.2762912469125,2330.1587045521264,30000,34,-12283.295481344501,0.07767195681840422,1147.2858323556463,23.50346825408103,0.03942909573988267,state_0_mean=-0.23659023;state_1_mean=-0.10521119;state_2_mean=0.1647542;state_3_mean=6.1641435;state_4_mean=58.016624
interference,host,host_cpu3-interf_io-run2,train_q_0.999,gaussian_gmm,100001,99787,0.997860021399786,69816,29971,75,28,13.316754873257265,0.0019413315357426607,,5,-86527.66257381608,-35634.99456037757,29971,14,173211.47580647597,-1.1889825017642912,-35634.99456037757,0.0,0.0,"component_0_mean=-0.9583014,weight=0.21629003;component_1_mean=-0.26862845,weight=0.39908974;component_2_mean=0.51761435,weight=0.26414424;component_3_mean=1.3597648,weight=0.11888499;component_4_mean=10.117773,weight=0.0015910048"
interference,host,host_cpu3-interf_io-run2,train_q_0.999,gaussian_hmm,100001,99787,0.997860021399786,69816,29971,75,28,13.316754873257265,0.0019413315357426607,,5,-78823.79384077071,-34731.64528279605,29971,34,158026.8107101621,-1.1588417230921908,-36270.1050189654,18.794069175052094,0.05133161176368306,state_0_mean=-1.1458126;state_1_mean=-0.31618393;state_2_mean=-0.14023504;state_3_mean=0.60776432;state_4_mean=6.500037
interference,host,host_cpu3-interf_io-run2,train_q_0.9995,gaussian_gmm,100001,99834,0.998330016699833,69851,29983,40,17,13.316790822647347,0.002527940507612212,,5,-68512.22697278643,-27801.50348713681,29983,14,137180.6116211065,-0.9272422201626526,-27801.50348713681,0.0,0.0,"component_0_mean=-0.53023873,weight=0.41321867;component_1_mean=0.06635882,weight=0.39571613;component_2_mean=0.8223104,weight=0.18102629;component_3_mean=2.2331485,weight=0.0084426629;component_4_mean=15.744315,weight=0.0015962437"
interference,host,host_cpu3-interf_io-run2,train_q_0.9995,gaussian_hmm,100001,99834,0.998330016699833,69851,29983,40,17,13.316790822647347,0.002527940507612212,,5,-60835.83806485887,-26966.977729745333,29983,34,122050.9161988709,-0.8994089227143826,-28476.693042889274,23.22764269201489,0.050352376784976186,state_0_mean=-0.89233831;state_1_mean=-0.24721135;state_2_mean=-0.12103547;state_3_mean=0.47122553;state_4_mean=10.832995
interference,host,host_cpu3-interf_io-run2,train_q_0.9999,gaussian_gmm,100001,99874,0.998730012699873,69879,29995,14,7,13.316840877294796,0.0036217405225842593,,5,-43742.48582419508,-17193.590049274542,29995,14,87641.13493474475,-0.5732152041765142,-17193.590049274542,0.0,0.0,"component_0_mean=-0.46918112,weight=0.2987282;component_1_mean=-0.087007364,weight=0.40727314;component_2_mean=0.38305335,weight=0.22082027;component_3_mean=0.83604464,weight=0.07107403;component_4_mean=15.009979,weight=0.0021043592"
interference,host,host_cpu3-interf_io-run2,train_q_0.9999,gaussian_hmm,100001,99874,0.998730012699873,69879,29995,14,7,13.316840877294796,0.0036217405225842593,,5,-36884.776100193914,-18943.950641882824,29995,34,74148.8058958204,-0.6315702831099458,-17813.32517893574,24.22967041472992,-0.03769379773119139,state_0_mean=-0.63261551;state_1_mean=-0.16566231;state_2_mean=-0.094858271;state_3_mean=0.33430695;state_4_mean=13.863154
interference,host,host_cpu3-interf_io-run3,base_stable,gaussian_gmm,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,5,79598.09307549609,33314.17256884659,29922,14,-159040.0513427588,1.1133671736129467,33314.17256884659,0.0,0.0,"component_0_mean=-0.085343297,weight=0.43736599;component_1_mean=0.039667917,weight=0.56103277;component_2_mean=2.0690671,weight=0.0013784527;component_3_mean=23.188647,weight=0.00012243314;component_4_mean=93.465555,weight=0.00010035873"
interference,host,host_cpu3-interf_io-run3,base_stable,gaussian_hmm,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,5,79828.90880528299,33416.80004087343,29922,34,-159278.63307628492,1.1167970069137567,33260.15093829208,8.41848855260263,0.00523524839854796,state_0_mean=-0.087986103;state_1_mean=0.034806607;state_2_mean=1.9872526;state_3_mean=22.456641;state_4_mean=93.465216
interference,host,host_cpu3-interf_io-run3,cap_1000us,gaussian_gmm,100001,99648,0.996470035299647,69727,29921,24,9,13.311382610270183,0.0027647704835913932,,5,-33588.105638743924,-15325.341237014272,29921,14,67332.34407803466,-0.5121934840752072,-15325.341237014272,0.0,0.0,"component_0_mean=-0.43317937,weight=0.38455499;component_1_mean=-0.011311373,weight=0.39612395;component_2_mean=0.69217492,weight=0.2179028;component_3_mean=13.005185,weight=0.0014039164;component_4_mean=137.8468,weight=1.4341647e-05"
interference,host,host_cpu3-interf_io-run3,cap_1000us,gaussian_hmm,100001,99648,0.996470035299647,69727,29921,24,9,13.311382610270183,0.0027647704835913932,,5,-33061.97789466734,-15096.000287661729,29921,34,66503.1354478055,-0.5045286015728662,-15492.52065435505,13.321456125742786,0.01325224313001976,state_0_mean=-0.45073258;state_1_mean=-0.073698647;state_2_mean=0.60298858;state_3_mean=13.129172;state_4_mean=137.8468
interference,host,host_cpu3-interf_io-run3,cap_1500us,gaussian_gmm,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,5,5535.377483893147,1522.4759312035599,29921,14,-10914.621564903282,0.050883190107401485,1522.4759312035599,0.0,0.0,"component_0_mean=-0.22267966,weight=0.42790649;component_1_mean=0.13644744,weight=0.56919777;component_2_mean=0.95079662,weight=0.0019465109;component_3_mean=9.9992832,weight=0.00087889044;component_4_mean=99.258198,weight=7.033661e-05"
interference,host,host_cpu3-interf_io-run3,cap_1500us,gaussian_hmm,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,4,5656.270193654244,1568.432017903965,29921,23,-11056.035511143542,0.05241910423795879,1405.9814496002423,11.172118828620713,0.005429316142633026,state_0_mean=-0.22805451;state_1_mean=0.12816736;state_2_mean=5.7912351;state_3_mean=65.147337
interference,host,host_cpu3-interf_io-run3,cap_2000us,gaussian_gmm,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,5,5535.377483893147,1505.6015063754876,29922,14,-10914.621564903282,0.050317542489656024,1505.6015063754876,0.0,0.0,"component_0_mean=-0.22267966,weight=0.42790649;component_1_mean=0.13644744,weight=0.56919777;component_2_mean=0.95079662,weight=0.0019465109;component_3_mean=9.9992832,weight=0.00087889044;component_4_mean=99.258198,weight=7.033661e-05"
interference,host,host_cpu3-interf_io-run3,cap_2000us,gaussian_hmm,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,4,5656.270193654244,1551.4214313165435,29922,23,-11056.035511143542,0.05184885473285688,1397.0235704905165,12.253301373940587,0.005160011390482822,state_0_mean=-0.22805451;state_1_mean=0.12816736;state_2_mean=5.7912351;state_3_mean=65.147337
interference,host,host_cpu3-interf_io-run3,cap_2500us,gaussian_gmm,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,5,66908.18649884581,27856.627314393292,29922,14,-133660.23859097253,0.9309747782365247,27856.627314393292,0.0,0.0,"component_0_mean=-0.098877531,weight=0.43732533;component_1_mean=0.051151766,weight=0.56110197;component_2_mean=2.4865084,weight=0.0013785774;component_3_mean=27.830044,weight=0.00012244125;component_4_mean=107.48456,weight=7.1683806e-05"
interference,host,host_cpu3-interf_io-run3,cap_2500us,gaussian_hmm,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,5,67138.09591702062,27959.272732335405,29922,34,-133897.00827486627,0.9344052112938775,27804.1657549101,11.399797979336068,0.005183710227434819,state_0_mean=-0.10204323;state_1_mean=0.045324677;state_2_mean=2.3886181;state_3_mean=26.959462;state_4_mean=107.48405
interference,host,host_cpu3-interf_io-run3,train_q_0.999,gaussian_gmm,100001,99551,0.99550004499955,69667,29884,76,46,13.311330565576982,0.0013423425094144265,,5,-82787.9672666388,-36214.64236418327,29884,14,165732.055281655,-1.2118405288509997,-36214.64236418327,0.0,0.0,"component_0_mean=-0.90962282,weight=0.33085342;component_1_mean=-0.36966016,weight=0.26136017;component_2_mean=0.39525288,weight=0.22245801;component_3_mean=1.4532928,weight=0.092802458;component_4_mean=1.8888748,weight=0.092525955"
interference,host,host_cpu3-interf_io-run3,train_q_0.999,gaussian_hmm,100001,99551,0.99550004499955,69667,29884,76,46,13.311330565576982,0.0013423425094144265,,5,-75367.88695395945,-32538.788641379684,29884,34,151114.9242968354,-1.088836455674598,-39208.948789349335,28.747301966500363,0.22320171824286075,state_0_mean=-1.064225;state_1_mean=-0.76810086;state_2_mean=-0.0089418064;state_3_mean=0.3256819;state_4_mean=1.3285413
interference,host,host_cpu3-interf_io-run3,train_q_0.9995,gaussian_gmm,100001,99602,0.996010039899601,69702,29900,46,30,13.311345520807073,0.0015201644177437357,,5,-74338.13652041543,-32605.684569651123,29900,14,148832.40082090124,-1.0904911227308067,-32605.684569651123,0.0,0.0,"component_0_mean=-0.80841124,weight=0.33479887;component_1_mean=-0.30821945,weight=0.27628557;component_2_mean=0.35681882,weight=0.17893428;component_3_mean=1.33658,weight=0.2087298;component_4_mean=10.372104,weight=0.0012514879"
interference,host,host_cpu3-interf_io-run3,train_q_0.9995,gaussian_hmm,100001,99602,0.996010039899601,69702,29900,46,30,13.311345520807073,0.0015201644177437357,,5,-69543.01966270304,-30041.8102655775,29900,34,139465.20679129128,-1.004742818246739,-35767.66707688013,27.984251208368825,0.19150022780276343,state_0_mean=-0.94893737;state_1_mean=-0.62577006;state_2_mean=0.27747199;state_3_mean=0.53846514;state_4_mean=10.171245
interference,host,host_cpu3-interf_io-run3,train_q_0.9999,gaussian_gmm,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,5,5535.377483893147,1522.4759312035599,29921,14,-10914.621564903282,0.050883190107401485,1522.4759312035599,0.0,0.0,"component_0_mean=-0.22267966,weight=0.42790649;component_1_mean=0.13644744,weight=0.56919777;component_2_mean=0.95079662,weight=0.0019465109;component_3_mean=9.9992832,weight=0.00087889044;component_4_mean=99.258198,weight=7.033661e-05"
interference,host,host_cpu3-interf_io-run3,train_q_0.9999,gaussian_hmm,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,4,5656.270193654244,1568.432017903965,29921,23,-11056.035511143542,0.05241910423795879,1408.4294415038605,10.540484946173233,0.005347500965880303,state_0_mean=-0.22805451;state_1_mean=0.12816736;state_2_mean=5.7912351;state_3_mean=65.147337
interference,host,host_cpu3-interf_io-run4,base_stable,gaussian_gmm,100001,99222,0.992210077899221,69620,29602,20,17,13.311156662552115,0.008249098962565067,,5,55012.2426522278,23085.26819740198,29602,14,-109868.37400419648,0.7798550164651706,23085.26819740198,0.0,0.0,"component_0_mean=-0.12015047,weight=0.51389706;component_1_mean=0.10014474,weight=0.48492193;component_2_mean=6.0290894,weight=0.0011091868;component_3_mean=35.238196,weight=4.3091066e-05;component_4_mean=173.24097,weight=2.8727377e-05"
interference,host,host_cpu3-interf_io-run4,base_stable,gaussian_hmm,100001,99222,0.992210077899221,69620,29602,20,17,13.311156662552115,0.008249098962565067,,5,55314.54143542258,23616.066536789876,29602,34,-110249.95542735873,0.7977861812306559,23191.180366538054,12.348753610277,0.01435329269143377,state_0_mean=-0.12138489;state_1_mean=0.095974957;state_2_mean=5.3482294;state_3_mean=35.238196;state_4_mean=173.24097
interference,host,host_cpu3-interf_io-run4,cap_1000us,gaussian_gmm,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,5,-9675.040144241191,-3441.988280156501,29602,14,19506.19118655244,-0.11627553138830149,-3441.988280156501,0.0,0.0,"component_0_mean=-0.32107274,weight=0.49547271;component_1_mean=0.058218342,weight=0.3661137;component_2_mean=0.84198082,weight=0.13720877;component_3_mean=15.621227,weight=0.0011617235;component_4_mean=94.99481,weight=4.3092303e-05"
interference,host,host_cpu3-interf_io-run4,cap_1000us,gaussian_hmm,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,4,-13690.315951494209,-5732.767649749161,29602,23,27637.099806960658,-0.1936614975254767,-6160.087307479191,13.019775732358275,0.014435499551720478,state_0_mean=-0.31379527;state_1_mean=0.27199781;state_2_mean=14.42814;state_3_mean=94.99481
interference,host,host_cpu3-interf_io-run4,cap_1500us,gaussian_gmm,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,5,-9675.040144241191,-3441.988280156501,29602,14,19506.19118655244,-0.11627553138830149,-3441.988280156501,0.0,0.0,"component_0_mean=-0.32107274,weight=0.49547271;component_1_mean=0.058218342,weight=0.3661137;component_2_mean=0.84198082,weight=0.13720877;component_3_mean=15.621227,weight=0.0011617235;component_4_mean=94.99481,weight=4.3092303e-05"
interference,host,host_cpu3-interf_io-run4,cap_1500us,gaussian_hmm,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,4,-13690.315951494209,-5732.767649749161,29602,23,27637.099806960658,-0.1936614975254767,-6168.6869676998995,22.708912287449998,0.0147260089842152,state_0_mean=-0.31379527;state_1_mean=0.27199781;state_2_mean=14.42814;state_3_mean=94.99481
interference,host,host_cpu3-interf_io-run4,cap_2000us,gaussian_gmm,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,5,-9675.040144241191,-3441.988280156501,29602,14,19506.19118655244,-0.11627553138830149,-3441.988280156501,0.0,0.0,"component_0_mean=-0.32107274,weight=0.49547271;component_1_mean=0.058218342,weight=0.3661137;component_2_mean=0.84198082,weight=0.13720877;component_3_mean=15.621227,weight=0.0011617235;component_4_mean=94.99481,weight=4.3092303e-05"
interference,host,host_cpu3-interf_io-run4,cap_2000us,gaussian_hmm,100001,99220,0.992190078099219,69618,29602,22,17,13.311115607598165,0.003060424226006044,,4,-13690.315951494209,-5732.767649749161,29602,23,27637.099806960658,-0.1936614975254767,-6169.070134460471,8.206446803968388,0.014738952932616383,state_0_mean=-0.31379527;state_1_mean=0.27199781;state_2_mean=14.42814;state_3_mean=94.99481
interference,host,host_cpu3-interf_io-run4,cap_2500us,gaussian_gmm,100001,99221,0.99220007799922,69619,29602,21,17,13.311135867749813,0.006159775446264359,,5,34701.320001593194,14445.192451512223,29602,14,-69246.52890402036,0.4879802868560308,14445.192451512223,0.0,0.0,"component_0_mean=-0.15757106,weight=0.51357454;component_1_mean=0.13733324,weight=0.48525873;component_2_mean=8.0769883,weight=0.0011092754;component_3_mean=47.193954,weight=4.3091685e-05;component_4_mean=228.98095,weight=1.4363895e-05"
