condition,environment,run,view,n_total,n_kept,kept_fraction,n_train,n_test,train_segments,test_segments,standardization_center_log_ns,standardization_scale_log_ns,reason,model,order,train_loglik,test_loglik,scored_test_observations,parameters_count,train_bic,test_loglik_per_obs,shuffled_test_loglik_mean,shuffled_test_loglik_sd,temporal_gain_per_obs,parameters
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,iid_gaussian,1,-96758.33751775984,-37925.18436170526,28954,2,193538.9351712603,-1.3098426594496533,-37925.18436170526,0.0,0.0,mean=6.1011542e-12;sd=1
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,ar1_gaussian,1,,-35704.716232019695,28932,3,,-1.2340908416984548,,,,intercept=-0.0017853601;phi=0.4705213;sd=0.87702752
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_gmm,2,-90267.64686617945,-36349.975798919244,28954,5,180590.94407171046,-1.2554388270677366,-36349.975798919244,0.0,0.0,"component_0_mean=-0.25496582,weight=0.79992945;component_1_mean=1.0194137,weight=0.20007055"
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_hmm,2,-79472.12990506411,-31867.727478537083,28954,7,159022.17028522043,-1.1006329860653825,-39477.104661784215,49.20537356760944,0.26280918640765116,state_0_mean=-0.25532758;state_1_mean=1.3892074
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_gmm,3,-89797.31438271794,-36324.307310977725,28954,8,179683.6693083984,-1.2545523005794614,-36324.307310977725,0.0,0.0,"component_0_mean=-0.52871797,weight=0.4810436;component_1_mean=0.26035532,weight=0.42065785;component_2_mean=1.473225,weight=0.098298552"
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_hmm,3,-76824.86680732493,-31503.165774183017,28954,14,153805.55456483425,-1.088041920777199,-39669.90850533679,34.173119555522874,0.28205922259977106,state_0_mean=-0.25722421;state_1_mean=1.181841;state_2_mean=4.4449824
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_gmm,4,-89570.46318141781,-36229.07392102615,28954,11,179263.3571094091,-1.251263173344828,-36229.07392102615,0.0,0.0,"component_0_mean=-0.76035717,weight=0.37466922;component_1_mean=0.027542541,weight=0.4213685;component_2_mean=1.0866627,weight=0.17529653;component_3_mean=2.8880692,weight=0.02866575"
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_hmm,4,-76291.52091049714,-31364.0994335964,28954,23,152839.03338201152,-1.0832389111555019,-38126.379319581945,46.400423833897925,0.2335525276640722,state_0_mean=-0.29876485;state_1_mean=0.2594542;state_2_mean=1.2655779;state_3_mean=4.4648483
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_gmm,5,-89572.12362500088,-36220.01836154025,28954,14,179300.06820018616,-1.2509504165759566,-36220.01836154025,0.0,0.0,"component_0_mean=-0.91238456,weight=0.27262097;component_1_mean=-0.24755124,weight=0.36698378;component_2_mean=0.48011635,weight=0.23716226;component_3_mean=1.5199575,weight=0.10556935;component_4_mean=3.6943715,weight=0.01766364"
interference,container,docker_cpu3-interf_io-run6,train_q_0.999,100001,97145,0.971440285597144,68191,28954,107,22,13.309923693187487,0.00019417435956007274,,gaussian_hmm,5,-76017.34232834206,-31203.8380100426,28954,34,152413.1069642748,-1.0777038754590937,-38086.898046257484,16.83010407894721,0.23772397721264363,state_0_mean=-0.46528147;state_1_mean=-0.34616725;state_2_mean=0.012673245;state_3_mean=1.2091712;state_4_mean=4.4602768
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,iid_gaussian,1,-96805.16248935559,-37691.633708550464,28954,2,193632.58608208733,-1.301776393885144,-37691.633708550464,0.0,0.0,mean=4.8269881e-12;sd=1
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,ar1_gaussian,1,,-35464.52550956492,28932,3,,-1.2257889364566887,,,,intercept=-0.00067102476;phi=0.48284904;sd=0.87443413
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_gmm,2,-89883.46421480684,-36094.815819557894,28954,5,179822.58118805412,-1.2466262284851106,-36094.815819557894,0.0,0.0,"component_0_mean=-0.24541579,weight=0.81240426;component_1_mean=1.0628005,weight=0.18759574"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_hmm,2,-79079.33285045634,-31616.142874702873,28954,7,158236.57956272928,-1.091943872166294,-39160.52857060697,51.45153497869084,0.26056454016384945,state_0_mean=-0.25549817;state_1_mean=1.3900029
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_gmm,3,-89270.35632408141,-36034.65723286314,28954,8,178629.7570616675,-1.2445484987519215,-36034.65723286314,0.0,0.0,"component_0_mean=-0.48761907,weight=0.50030932;component_1_mean=0.2795583,weight=0.42592612;component_2_mean=1.6930784,weight=0.073764561"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_hmm,3,-78530.60063948305,-31440.64771362549,28954,14,157217.0290025993,-1.0858827006156486,-38582.662940458584,49.08646949358146,0.24666765306462296,state_0_mean=-0.41677169;state_1_mean=-0.11863636;state_2_mean=1.4213245
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_gmm,4,-89093.71961495765,-35932.31168590633,28954,11,178309.87529848423,-1.2410137350938153,-35932.31168590633,0.0,0.0,"component_0_mean=-0.74127094,weight=0.38671686;component_1_mean=0.048121608,weight=0.42268761;component_2_mean=1.13698,weight=0.1665001;component_3_mean=3.1962176,weight=0.024095443"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_hmm,4,-75664.60175672542,-31049.15868314067,28954,23,151585.2062022768,-1.0723616316619697,-37791.14958737272,42.994760703659885,0.23285179609836454,state_0_mean=-0.29875208;state_1_mean=0.2544081;state_2_mean=1.2466454;state_3_mean=4.511485
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_gmm,5,-89106.62852397747,-35924.3945156859,28954,14,178369.08477158815,-1.2407402954923636,-35924.3945156859,0.0,0.0,"component_0_mean=-0.89975688,weight=0.27648555;component_1_mean=-0.23749863,weight=0.3696948;component_2_mean=0.48765476,weight=0.23377446;component_3_mean=1.5228923,weight=0.10143461;component_4_mean=3.6590232,weight=0.018610585"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9995,100001,97178,0.971770282297177,68224,28954,77,22,13.309924326836132,0.00019625800414971265,,gaussian_hmm,5,-75413.31889028441,-30991.789726460327,28954,34,151205.07653796373,-1.0703802488934284,-37764.19311258979,18.018651803013174,0.2339021684786027,state_0_mean=-0.30459836;state_1_mean=0.21525591;state_2_mean=1.0806257;state_3_mean=1.7148462;state_4_mean=4.531174
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,iid_gaussian,1,-96844.89276828532,-37135.67517728063,28958,2,193712.04746060394,-1.282397789118055,-37135.67517728063,0.0,0.0,mean=-1.8486987e-12;sd=1
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,ar1_gaussian,1,,-35304.159156200476,28940,3,,-1.219908747622684,,,,intercept=-0.00046521349;phi=0.41781253;sd=0.90762888
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_gmm,2,-86016.24313494537,-34507.65568800447,28958,5,172088.14107997398,-1.1916449923338792,-34507.65568800447,0.0,0.0,"component_0_mean=-0.15513114,weight=0.90183037;component_1_mean=1.4251044,weight=0.098169633"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_hmm,2,-76287.1861306009,-30354.695665595336,28958,7,152652.28899531832,-1.048231772415061,-37150.741702710155,56.12435779512777,0.23468630558446088,state_0_mean=-0.24075814;state_1_mean=1.3162787
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_gmm,3,-84265.69862829067,-33613.637927871176,28958,8,168620.44495271452,-1.1607720812166302,-33613.637927871176,0.0,0.0,"component_0_mean=-0.2991134,weight=0.75211976;component_1_mean=0.76015791,weight=0.23504712;component_2_mean=3.6075548,weight=0.012833118"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_hmm,3,-71581.11551986709,-28886.14779656606,28958,14,143318.06450796724,-0.9975187442698411,-37035.92921046752,43.602380148071596,0.28143454015821046,state_0_mean=-0.2441159;state_1_mean=1.05855;state_2_mean=4.2732469
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_gmm,4,-83891.37407390679,-33667.27100864697,28958,11,167905.1887299967,-1.1626241801452781,-33667.27100864697,0.0,0.0,"component_0_mean=-0.44883252,weight=0.51060283;component_1_mean=0.26261161,weight=0.41671238;component_2_mean=1.5612216,weight=0.072205722;component_3_mean=14.637666,weight=0.00047907341"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_hmm,4,-70732.20703440846,-28805.56476591824,28958,23,141720.4261951998,-0.9947359888776242,-36842.14333107781,42.93659311697013,0.2775253320381093,state_0_mean=-0.24512457;state_1_mean=1.0633775;state_2_mean=4.1618209;state_3_mean=6.5075923
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_gmm,5,-83716.05304741321,-33565.06260106627,28958,14,167587.93956305948,-1.1590946405506688,-33565.06260106627,0.0,0.0,"component_0_mean=-0.67465669,weight=0.39850048;component_1_mean=0.056158424,weight=0.42194974;component_2_mean=1.0867371,weight=0.15708251;component_3_mean=3.0746713,weight=0.022051106;component_4_mean=15.973381,weight=0.00041617339"
interference,container,docker_cpu3-interf_io-run6,train_q_0.9999,100001,97210,0.972090279097209,68252,28958,50,18,13.309925798649779,0.00021338425667051644,,gaussian_hmm,5,-70207.2464296597,-28604.647188290935,28958,34,140792.9455678854,-0.9877977480589452,-36348.74701153005,21.93365273920437,0.26742523044544225,state_0_mean=-0.39724544;state_1_mean=-0.12818317;state_2_mean=1.0892784;state_3_mean=4.1633288;state_4_mean=6.416097
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,iid_gaussian,1,-98952.01649009426,-30593.37156219049,29922,2,197926.33795279328,-1.0224373892851577,-30593.37156219049,0.0,0.0,mean=-9.4037764e-14;sd=1
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,ar1_gaussian,1,,-30588.243017400244,29914,3,,-1.0225393801363991,,,,intercept=-5.3847094e-06;phi=0.0027849513;sd=1.0000984
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_gmm,2,67013.75181178894,28344.006492062195,29922,5,-133971.74119206597,0.9472631004632777,28344.006492062195,0.0,0.0,"component_0_mean=-0.015056857,weight=0.99854167;component_1_mean=10.309692,weight=0.0014583268"
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_hmm,2,63849.592869170425,28308.635142246192,29922,7,-127621.11833422416,0.9460809819613057,28056.36859723201,559.9157239885917,0.008430804926615302,state_0_mean=-0.014792425;state_1_mean=11.346486
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_gmm,3,67104.60818524365,28385.690000567443,29922,8,-134119.99648006822,0.9486561727346916,28385.690000567443,0.0,0.0,"component_0_mean=-0.015091726,weight=0.99843698;component_1_mean=3.8875833,weight=0.0014626394;component_2_mean=93.461869,weight=0.00010038323"
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_hmm,3,63928.71879340631,28349.74975097405,29922,14,-127701.30277857924,0.9474550414736331,28182.333000319242,529.4418027448002,0.0055951056297977204,state_0_mean=-0.014823489;state_1_mean=4.2094028;state_2_mean=93.464055
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_gmm,4,79503.55751174389,33285.478532194364,29922,11,-158884.43767416154,1.1124082124254517,33285.478532194364,0.0,0.0,"component_0_mean=-0.085322791,weight=0.43746602;component_1_mean=0.039731077,weight=0.56106543;component_2_mean=4.1312542,weight=0.0013681698;component_3_mean=93.463382,weight=0.00010037975"
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_hmm,4,76452.4272788712,33266.59022748469,29922,23,-152648.34737278754,1.1117769610147947,32839.57686629848,892.2403470367022,0.014270883002012269,state_0_mean=-0.087548207;state_1_mean=0.033447511;state_2_mean=4.4930403;state_3_mean=93.464401
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_gmm,5,79598.09307549609,33314.17256884659,29922,14,-159040.0513427588,1.1133671736129467,33314.17256884659,0.0,0.0,"component_0_mean=-0.085343297,weight=0.43736599;component_1_mean=0.039667917,weight=0.56103277;component_2_mean=2.0690671,weight=0.0013784527;component_3_mean=23.188647,weight=0.00012243314;component_4_mean=93.465555,weight=0.00010035873"
interference,host,host_cpu3-interf_io-run3,base_stable,100001,99659,0.996580034199658,69737,29922,14,8,13.311547724987786,0.014659287455727837,,gaussian_hmm,5,79828.90880528299,33416.80004087343,29922,34,-159278.63307628492,1.1167970069137567,33260.15093829208,8.41848855260263,0.00523524839854796,state_0_mean=-0.087986103;state_1_mean=0.034806607;state_2_mean=1.9872526;state_3_mean=22.456641;state_4_mean=93.465216
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,iid_gaussian,1,-98949.17861302785,-31956.40419714748,29922,2,197920.6621413013,-1.0679902478827445,-31956.40419714748,0.0,0.0,mean=-8.6486608e-14;sd=1
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,ar1_gaussian,1,,-31951.13356324162,29914,3,,-1.0680996711653947,,,,intercept=-8.8585418e-06;phi=0.0037145425;sd=1.0001071
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_gmm,2,54331.97368087497,22893.245594730804,29922,5,-108608.18507363598,0.7650974398345968,22893.245594730804,0.0,0.0,"component_0_mean=-0.014522371,weight=0.99855768;component_1_mean=10.054213,weight=0.0014423232"
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_hmm,2,51166.08780267726,22857.851503591228,29922,7,-102254.10840199498,0.7639145613124533,22857.854893873497,0.00203293954518926,-1.133039993586843e-07,state_0_mean=-0.01420477;state_1_mean=11.044686
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_gmm,3,54414.441367393534,22908.728770267473,29922,8,-108739.66307380472,0.7656148910590025,22908.728770267473,0.0,0.0,"component_0_mean=-0.014558731,weight=0.99846558;component_1_mean=4.6692494,weight=0.0014627197;component_2_mean=107.4838,weight=7.1700007e-05"
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_hmm,3,51238.54907750326,22876.193571407264,29922,14,-102320.96374828742,0.7645275573627185,22876.02508609763,0.562983455638461,5.630817112291269e-06,state_0_mean=-0.014236801;state_1_mean=5.0553806;state_2_mean=107.4838
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_gmm,4,66811.98999856449,27808.986735201986,29922,11,-133501.30296327826,0.929382619316957,27808.986735201986,0.0,0.0,"component_0_mean=-0.09878444,weight=0.43815676;component_1_mean=0.051370006,weight=0.5604034;component_2_mean=4.9619015,weight=0.0013681358;component_3_mean=107.4838,weight=7.1700007e-05"
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_hmm,4,63734.52993503648,27792.617747753036,29922,23,-127212.55334474873,0.9288355640583195,27479.417424060433,557.3942630728402,0.010467225576251687,state_0_mean=-0.1015143;state_1_mean=0.043701698;state_2_mean=5.4568623;state_3_mean=107.4838
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_gmm,5,66908.18649884581,27856.627314393292,29922,14,-133660.23859097253,0.9309747782365247,27856.627314393292,0.0,0.0,"component_0_mean=-0.098877531,weight=0.43732533;component_1_mean=0.051151766,weight=0.56110197;component_2_mean=2.4865084,weight=0.0013785774;component_3_mean=27.830044,weight=0.00012244125;component_4_mean=107.48456,weight=7.1683806e-05"
interference,host,host_cpu3-interf_io-run3,cap_2500us,100001,99657,0.996560034399656,69735,29922,16,8,13.311504323865814,0.012214869840744632,,gaussian_hmm,5,67138.09591702062,27959.272732335405,29922,34,-133897.00827486627,0.9344052112938775,27804.1657549101,11.399797979336068,0.005183710227434819,state_0_mean=-0.10204323;state_1_mean=0.045324677;state_2_mean=2.3886181;state_3_mean=26.959462;state_4_mean=107.48405
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,iid_gaussian,1,-98942.08392036184,-53557.865793588564,29922,2,197906.4726125641,-1.7899159746537185,-53557.865793588564,0.0,0.0,mean=1.4441636e-13;sd=1
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,ar1_gaussian,1,,-53556.59516679707,29914,3,,-1.7903521818144372,,,,intercept=-3.0374727e-05;phi=0.019044239;sd=0.99992641
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_gmm,2,-7067.013871694267,-3499.2706634104393,29922,5,14189.78967298961,-0.11694641612894992,-3499.2706634104393,0.0,0.0,"component_0_mean=-0.016562108,weight=0.99853711;component_1_mean=11.304926,weight=0.0014628913"
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_hmm,2,-10242.914142807851,-3531.773673190188,29922,7,20563.894987057207,-0.11803267405889273,-3533.735586752888,6.215481990098779,6.556759450237015e-05,state_0_mean=-0.015783847;state_1_mean=12.238755
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_gmm,3,5333.4291063902365,1402.8204878937995,29922,8,-10577.639125418753,0.04688257763163557,1402.8204878937995,0.0,0.0,"component_0_mean=-0.22043969,weight=0.43701197;component_1_mean=0.14226373,weight=0.56161948;component_2_mean=12.010304,weight=0.0013685499"
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_hmm,3,-6935.209414831525,-3456.7788119410907,29922,14,14026.55223254606,-0.11552632885305429,-3465.279022958787,1.4838343130924891,0.0002840789725852727,state_0_mean=-0.016811053;state_1_mean=4.3679917;state_2_mean=48.191537
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_gmm,4,5427.108132639386,1448.5159357596235,29922,11,-10731.540020156406,0.04840972982286022,1448.5159357596235,0.0,0.0,"component_0_mean=-0.22041107,weight=0.4373015;component_1_mean=0.14226368,weight=0.56119722;component_2_mean=6.028225,weight=0.0013788089;component_3_mean=67.254717,weight=0.00012246492"
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_hmm,4,5656.270193654244,1551.4214313165435,29922,23,-11056.035511143542,0.05184885473285688,1397.0235704905165,12.253301373940587,0.005160011390482822,state_0_mean=-0.22805451;state_1_mean=0.12816736;state_2_mean=5.7912351;state_3_mean=65.147337
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_gmm,5,5535.377483893147,1505.6015063754876,29922,14,-10914.621564903282,0.050317542489656024,1505.6015063754876,0.0,0.0,"component_0_mean=-0.22267966,weight=0.42790649;component_1_mean=0.13644744,weight=0.56919777;component_2_mean=0.95079662,weight=0.0019465109;component_3_mean=9.9992832,weight=0.00087889044;component_4_mean=99.258198,weight=7.033661e-05"
interference,host,host_cpu3-interf_io-run3,cap_2000us,100001,99652,0.996510034899651,69730,29922,21,8,13.311410182134852,0.005053200641065356,,gaussian_hmm,5,5656.811829224091,1535.3093924144546,29922,34,-10934.442537160869,0.05131038675270552,1375.8273784806674,12.794822163442305,0.005329924935959733,state_0_mean=-0.22805575;state_1_mean=0.12819769;state_2_mean=6.8709821;state_3_mean=75.415012;state_4_mean=126.81732
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,iid_gaussian,1,-98942.08392036184,-35578.42715865873,29921,2,197906.4726125641,-1.1890788128290741,-35578.42715865873,0.0,0.0,mean=1.4441636e-13;sd=1
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,ar1_gaussian,1,,-35567.016501597784,29912,3,,-1.189055111714288,,,,intercept=-3.0374727e-05;phi=0.019044239;sd=0.99992641
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_gmm,2,-7067.013871694267,-3457.427543888214,29921,5,14189.78967298961,-0.1155518713909366,-3457.427543888214,0.0,0.0,"component_0_mean=-0.016562108,weight=0.99853711;component_1_mean=11.304926,weight=0.0014628913"
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_hmm,2,-10242.914142807851,-3493.298925969104,29921,7,20563.894987057207,-0.11675074115066689,-3767.48630957197,824.8561250572053,0.009163710557898006,state_0_mean=-0.015783847;state_1_mean=12.238755
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_gmm,3,5333.4291063902365,1442.9267126987584,29921,8,-10577.639125418753,0.04822454840074725,1442.9267126987584,0.0,0.0,"component_0_mean=-0.22043969,weight=0.43701197;component_1_mean=0.14226373,weight=0.56161948;component_2_mean=12.010304,weight=0.0013685499"
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_hmm,3,-6935.209414831525,-3438.5595527407318,29921,14,14026.55223254606,-0.11492127778953684,-3446.671079402662,1.5645471497100858,0.00027109811376392444,state_0_mean=-0.016811053;state_1_mean=4.3679917;state_2_mean=48.191537
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_gmm,4,5427.108132639386,1465.598594762665,29921,11,-10731.540020156406,0.04898227314470322,1465.598594762665,0.0,0.0,"component_0_mean=-0.22041107,weight=0.4373015;component_1_mean=0.14226368,weight=0.56119722;component_2_mean=6.028225,weight=0.0013788089;component_3_mean=67.254717,weight=0.00012246492"
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_hmm,4,5656.270193654244,1568.432017903965,29921,23,-11056.035511143542,0.05241910423795879,1405.9814496002423,11.172118828620713,0.005429316142633026,state_0_mean=-0.22805451;state_1_mean=0.12816736;state_2_mean=5.7912351;state_3_mean=65.147337
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_gmm,5,5535.377483893147,1522.4759312035599,29921,14,-10914.621564903282,0.050883190107401485,1522.4759312035599,0.0,0.0,"component_0_mean=-0.22267966,weight=0.42790649;component_1_mean=0.13644744,weight=0.56919777;component_2_mean=0.95079662,weight=0.0019465109;component_3_mean=9.9992832,weight=0.00087889044;component_4_mean=99.258198,weight=7.033661e-05"
interference,host,host_cpu3-interf_io-run3,cap_1500us,100001,99651,0.99650003499965,69730,29921,21,9,13.311410182134852,0.005053200641065356,,gaussian_hmm,5,5656.811829224091,1558.978114752373,29921,34,-10934.442537160869,0.05210314209927385,1403.713025449233,16.136327119353187,0.005189167785272545,state_0_mean=-0.22805575;state_1_mean=0.12819769;state_2_mean=6.8709821;state_3_mean=75.415012;state_4_mean=126.81732
interference,host,host_cpu3-interf_io-run3,cap_1000us,100001,99648,0.996470035299647,69727,29921,24,9,13.311382610270183,0.0027647704835913932,,iid_gaussian,1,-98937.82710476221,-54501.190874265536,29921,2,197897.9588953168,-1.8215029870079722,-54501.190874265536,0.0,0.0,mean=-2.8113961e-13;sd=1
