condition,environment,run,n,period_ns,deadline_ns,baseline_response_ns,expected_recovery_slope_ns_per_activation,delta_mad_ns,shock_threshold_ns,episode_id,start_index,end_index,peak_index,start_release_ns,end_release_ns,activations,duration_us,peak_response_ns,onset_jump_ns,shocks_inside_episode,recovery_activations,observed_recovery_slope_ns_per_activation,recovery_slope_error_ns,recovery_r2,fraction_recovery_steps_near_expected,excess_latency_area_ns
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,27,48976,49005,48976,89114563085926,89114708085926,30,150000.0,134479594.0,133876401.0,1,30,-4391928.61957731,4933.380422689952,0.9999999996143798,1.0,2033887983.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,28,52994,52994,52994,89134653085926,89134653085926,1,5000.0,5994315.0,5391164.0,1,1,,,,,2994315.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,29,56028,56058,56028,89149823085926,89149973085926,31,155000.0,135910292.0,135307207.0,1,31,-4391812.202822584,5049.7971774162725,0.9999999982780176,1.0,2078175930.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,30,57013,57019,57013,89154748085926,89154778085926,7,35000.0,29960177.0,29356938.0,1,7,-4391690.535714285,5171.464285714552,0.9999999933735438,1.0,96492199.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,31,57240,57259,57240,89155883085926,89155978085926,20,100000.0,89113592.0,88510326.0,1,20,-4391634.712030074,5227.287969926372,0.9999999990821383,1.0,887848619.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,32,58378,58860,58378,89161573085926,89163983085926,483,2415000.0,2123313537.0,2122710376.0,1,483,-4391746.026597781,5115.973402218893,0.9999999999842151,1.0,512898115648.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,33,59926,60275,59926,89169313085926,89171058085926,350,1750000.0,1536140192.0,1535537091.0,1,350,-4391794.426511611,5067.573488389142,0.999999999966319,1.0,268369381366.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,34,61262,61316,61262,89175993085926,89176263085926,55,275000.0,242921151.0,242317993.0,1,55,-4391872.70598845,4989.294011550024,0.9999999999032099,1.0,6673705886.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,35,68389,68774,68389,89211628085926,89213553085926,386,1930000.0,1696044174.0,1695440992.0,1,386,-4391752.519789325,5109.480210674927,0.9999999999807031,1.0,327184018892.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,36,69417,69447,69417,89216768085926,89216918085926,31,155000.0,139039452.0,138436386.0,1,31,-4391905.454032259,4956.545967740938,0.9999999997273754,1.0,2174959346.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,37,70402,70422,70402,89221693085926,89221793085926,21,105000.0,94259850.0,93656747.0,1,21,-4391664.948051946,5197.051948053762,0.9999999990230559,1.0,994216844.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,38,71463,71468,71463,89226998085926,89227023085926,6,30000.0,27961279.0,27358129.0,1,6,-4391772.971428571,5089.028571428731,0.9999999923509422,1.0,83886986.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,39,72525,72526,72525,89232308085926,89232313085926,2,10000.0,10987382.0,10384221.0,1,2,-4392958.999999999,3903.0000000009313,1.0,1.0,11581805.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,40,73511,73694,73511,89237238085926,89238153085926,184,920000.0,808051644.0,807448554.0,1,184,-4391410.042816552,5451.9571834476665,0.9999999998994259,1.0,74194844221.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,41,75774,75861,75774,89248553085926,89248988085926,88,440000.0,388514539.0,387911402.0,1,88,-4391788.784843788,5073.215156212449,0.9999999996266773,1.0,17113413224.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,42,77892,77906,77892,89259143085926,89259213085926,15,75000.0,67233040.0,66629858.0,1,15,-4391869.678571426,4992.32142857369,0.9999999988789561,1.0,502346373.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,43,78877,78891,78877,89264068085926,89264138085926,15,75000.0,66154666.0,65551487.0,1,15,-4391881.607142856,4980.392857143655,0.999999998852736,1.0,486168905.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,44,80925,80932,80925,89274308085926,89274343085926,8,40000.0,35933341.0,35330247.0,1,8,-4391824.833333337,5037.166666663252,0.999999996169347,1.0,140490428.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,45,81911,81925,81911,89279238085926,89279308085926,15,75000.0,67205778.0,66602735.0,1,15,-4391920.917857141,4941.082142858766,0.9999999988574351,1.0,501932631.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,46,82896,82940,82896,89284163085926,89284383085926,45,225000.0,200604251.0,200001070.0,1,45,-4391851.015942029,5010.984057971276,0.9999999997831653,1.0,4544410077.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,47,84942,84964,84942,89294393085926,89294503085926,23,115000.0,100406551.0,99803494.0,1,23,-4391879.215415021,4982.784584978595,0.9999999994336594,1.0,1129220911.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,48,85927,85943,85927,89299318085926,89299398085926,17,85000.0,73515427.0,72912344.0,1,17,-4391880.558823529,4981.4411764713,0.999999999129314,1.0,601477263.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,49,86002,86020,86002,89299693085926,89299783085926,19,95000.0,86187039.0,85583875.0,1,19,-4391612.06666667,5249.933333329856,0.9999999987273744,1.0,829562066.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,50,87215,87227,87215,89305758085926,89305818085926,13,65000.0,57539384.0,56936353.0,1,13,-4391743.813186812,5118.186813187785,0.9999999954532148,1.0,366491493.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,51,88201,88637,88201,89310688085926,89312868085926,437,2185000.0,1918534681.0,1917931500.0,1,437,-4391388.718425612,5473.281574388035,0.999999999953294,1.0,418736218761.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,52,89603,89628,89603,89317698085926,89317823085926,26,130000.0,112804138.0,112201267.0,1,26,-4391844.685470086,5017.314529914409,0.9999999990029479,1.0,1427658411.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,53,92712,92714,92712,89333243085926,89333253085926,3,15000.0,14988326.0,14385059.0,1,3,-4391899.499999998,4962.500000001863,0.9999999798245378,1.0,22788199.0
interference,container,docker_cpu3-interf_io-run9,100001,5000000.0,3000000.0,603138.0,-4396862.0,85.0,1000000.0,54,96732,96756,96732,89353343085926,89353463085926,25,125000.0,110337903.0,109734669.0,1,25,-4391904.036153847,4957.963846152648,0.999999999552525,1.0,1365878299.0
interference,host,host_cpu3-interf_io-run1,100001,5000000.0,3000000.0,595156.0,-4404844.0,600.0,1000000.0,1,2880,2880,2880,74895746828793,74895746828793,1,5000.0,5718841.0,5125058.0,1,1,,,,,2718841.0
interference,host,host_cpu3-interf_io-run1,100001,5000000.0,3000000.0,595156.0,-4404844.0,600.0,1000000.0,2,34339,34339,34339,75053041828793,75053041828793,1,5000.0,3050732.0,2456611.0,1,1,,,,,50732.0
interference,host,host_cpu3-interf_io-run1,100001,5000000.0,3000000.0,595156.0,-4404844.0,600.0,1000000.0,3,98737,98737,98737,75375031828793,75375031828793,1,5000.0,3998981.0,3403967.0,1,1,,,,,998981.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,1,1334,1351,1334,89838367877750,89838452877750,18,90000.0,80534066.0,79939686.0,1,18,-4402133.401444787,3299.5985552128404,0.9999999982860677,1.0,722089658.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,2,3343,3380,3343,89848412877750,89848597877750,38,190000.0,167223382.0,166628598.0,1,38,-4402483.107889269,2949.8921107314527,0.999999999433707,1.0,3145597985.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,3,6432,6442,6432,89863857877750,89863907877750,11,55000.0,49099580.0,48504995.0,1,11,-4401930.045454542,3502.9545454578474,0.9999999953301928,1.0,265006019.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,4,10518,10520,10518,89884287877750,89884297877750,3,15000.0,14469826.0,13875560.0,1,3,-4402472.5,2960.5,0.9999999961928088,1.0,21201590.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,5,11504,11515,11504,89889217877750,89889272877750,12,60000.0,52559150.0,51964687.0,1,12,-4402505.479020978,2927.520979021676,0.9999999957532153,1.0,304169783.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,6,13552,13868,13552,89899457877750,89901037877750,317,1585000.0,1397562137.0,1396967786.0,1,317,-4402310.769374034,3122.2306259656325,0.9999999998703493,1.0,221581494188.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,7,14512,14513,14512,89904257877750,89904262877750,2,10000.0,7965198.0,7370897.0,1,2,-4400313.0,5120.0,1.0,1.0,5530083.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,8,16560,16567,16560,89914497877750,89914532877750,8,40000.0,37662434.0,37067652.0,1,8,-4402825.3809523815,2607.619047618471,0.9999999958085725,1.0,154021888.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,9,17546,17557,17546,89919427877750,89919482877750,12,60000.0,55091452.0,54497092.0,1,12,-4402676.699300699,2756.300699301064,0.9999999969566995,1.0,334542164.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,10,18683,18798,18683,89925112877750,89925687877750,116,580000.0,510112036.0,509517630.0,1,116,-4402374.844973664,3058.1550263362005,0.9999999997396103,1.0,29460889141.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,11,19207,19228,19207,89927732877750,89927837877750,22,110000.0,98157944.0,97561373.0,1,22,-4402084.904009032,3348.095990967937,0.9999999969621018,1.0,1076631267.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,12,20419,20440,20419,89933792877750,89933897877750,22,110000.0,98000686.0,97405756.0,1,22,-4402581.450028231,2851.5499717686325,0.9999999986885764,1.0,1073088670.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,13,21405,21435,21405,89938722877750,89938872877750,31,155000.0,137431672.0,136837338.0,1,31,-4402664.287096775,2768.712903224863,0.9999999990011481,1.0,2120208444.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,14,23451,23478,23451,89948952877750,89949087877750,28,140000.0,123370713.0,122776288.0,1,28,-4402681.313902569,2751.6860974309966,0.9999999987146254,1.0,1706193497.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,15,29518,29519,29518,89979287877750,89979292877750,2,10000.0,8888768.0,8294205.0,1,2,-4401202.000000001,4230.999999999069,1.0,1.0,7376334.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,16,30580,30599,30580,89984597877750,89984692877750,20,100000.0,87991992.0,87397741.0,1,20,-4402150.2097744355,3282.790225564502,0.9999999982105225,1.0,863445385.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,17,31641,31658,31641,89989902877750,89989987877750,18,90000.0,79467944.0,78873568.0,1,18,-4402460.765737872,2972.2342621283606,0.9999999981709049,1.0,702813326.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,18,34296,34302,34296,90003177877750,90003207877750,7,35000.0,31454257.0,30859741.0,1,7,-4402558.4642857155,2874.535714284517,0.9999999874098054,1.0,106723001.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,19,36419,36749,36419,90013792877750,90015442877750,331,1655000.0,1458917071.0,1458322255.0,1,331,-4402519.2670311015,2913.73296889849,0.9999999999134503,1.0,241466810905.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,20,37454,37493,37454,90018967877750,90019162877750,40,200000.0,177773325.0,177179062.0,1,40,-4402626.6120075025,2806.3879924975336,0.9999999995656859,1.0,3556953310.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,21,38665,38669,38665,90025022877750,90025042877750,5,25000.0,21627688.0,21033162.0,1,5,-4402723.400000003,2709.5999999968335,0.9999999903571762,1.0,49113275.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,22,40789,40833,40789,90035642877750,90035862877750,45,225000.0,200482518.0,199888232.0,1,45,-4402774.138471672,2658.8615283276886,0.9999999997255631,1.0,4528002362.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,23,42910,42925,42910,90046247877750,90046322877750,16,80000.0,69616239.0,69020213.0,1,16,-4402741.123529411,2691.876470589079,0.9999999986041003,1.0,537550690.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,24,43972,43984,43972,90051557877750,90051617877750,13,65000.0,58082985.0,57488596.0,1,13,-4402661.005494507,2771.9945054929703,0.9999999975027476,1.0,372679016.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,25,46095,46274,46095,90062172877750,90063067877750,180,900000.0,793599491.0,793004747.0,1,180,-4402456.939745051,2976.060254949145,0.9999999996860238,1.0,71382986356.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,26,50786,50820,50786,90085627877750,90085797877750,35,175000.0,155062379.0,154468139.0,1,35,-4402477.280392156,2955.7196078440174,0.9999999996356109,1.0,2702794860.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,27,53818,53844,53818,90100787877750,90100917877750,27,135000.0,118339908.0,117741629.0,1,27,-4402706.483516486,2726.5164835136384,0.9999999988808004,1.0,1568894619.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,28,55410,55422,55410,90108747877750,90108807877750,13,65000.0,56193974.0,55597341.0,1,13,-4401772.499999999,3660.5000000009313,0.9999999954774837,1.0,348169854.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,29,57002,57019,57002,90116707877750,90116792877750,18,90000.0,78419088.0,77824820.0,1,18,-4402216.57688338,3216.4231166196987,0.9999999986105448,1.0,684006423.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,30,58064,58068,58064,90122017877750,90122037877750,5,25000.0,24176055.0,23581680.0,1,5,-4402279.000000004,3153.9999999962747,0.9999999910083356,1.0,61858665.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,31,59050,59076,59050,90126947877750,90127077877750,27,135000.0,118650020.0,118055551.0,1,27,-4402560.007326007,2872.9926739931107,0.9999999990351043,1.0,1577329635.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,32,60793,60820,60793,90135662877750,90135797877750,28,140000.0,123655234.0,123060603.0,1,28,-4402631.7635467965,2801.2364532034844,0.999999999295313,1.0,1714191156.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,33,61020,61021,61020,90136797877750,90136802877750,2,10000.0,10084706.0,9490295.0,1,2,-4401942.0,3491.0,1.0,1.0,9767470.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,34,62233,62257,62233,90142862877750,90142982877750,25,125000.0,110795744.0,110201215.0,1,25,-4402360.452307694,3072.5476923063397,0.9999999990493046,1.0,1374237203.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,35,64887,64907,64887,90156132877750,90156232877750,21,105000.0,94473060.0,93878724.0,1,21,-4402480.066233766,2952.933766233735,0.9999999992277384,1.0,996418247.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,36,66934,66948,66934,90166367877750,90166437877750,15,75000.0,66872181.0,66277645.0,1,15,-4402552.474999998,2880.525000002235,0.9999999945211332,1.0,495868534.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,37,67996,67997,67996,90171677877750,90171682877750,2,10000.0,8709160.0,8114857.0,1,2,-4401201.0,4232.0,1.0,1.0,7017119.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,38,68072,68082,68072,90172057877750,90172107877750,11,55000.0,49017202.0,48422845.0,1,11,-4402536.145454544,2896.8545454563573,0.9999999934324565,1.0,264069906.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,39,68147,68152,68147,90172432877750,90172457877750,6,30000.0,25394189.0,24799834.0,1,6,-4402030.6,3402.4000000003725,0.9999999855273505,1.0,68330657.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,40,69133,69170,69133,90177362877750,90177547877750,38,190000.0,166038901.0,165440787.0,1,38,-4402501.192143563,2931.807856436819,0.9999999996420893,1.0,3100600041.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,41,70193,70209,70193,90182662877750,90182742877750,17,85000.0,75942955.0,75348585.0,1,17,-4402314.289215688,3118.7107843123376,0.9999999937221911,1.0,641369386.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,42,72241,72265,72241,90192902877750,90193022877750,25,125000.0,110685129.0,110090413.0,1,25,-4402507.471538463,2925.528461537324,0.9999999986171578,1.0,1371432938.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,43,74288,74297,74288,90203137877750,90203182877750,10,50000.0,44741572.0,44146764.0,1,10,-4402732.581818179,2700.4181818207726,0.999999997159053,1.0,219297366.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,44,75274,75299,75274,90208067877750,90208192877750,26,130000.0,113889050.0,113294525.0,1,26,-4402478.952136755,2954.0478632450104,0.9999999991689383,1.0,1452359427.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,45,77852,78467,77852,90220957877750,90224032877750,616,3080000.0,2713275810.0,2712681358.0,1,616,-4402409.169788478,3023.8302115220577,0.9999999999718462,1.0,835619302406.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,46,79461,79463,79461,90229002877750,90229012877750,3,15000.0,13543317.0,12948618.0,1,3,-4402976.499999999,2456.5000000009313,0.999999971586145,1.0,18422307.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,47,82495,82501,82495,90244172877750,90244202877750,7,35000.0,33032456.0,32437820.0,1,7,-4402201.642857143,3231.357142857276,0.9999999697997374,1.0,117797607.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,48,85529,85563,85529,90259342877750,90259512877750,35,175000.0,155669079.0,155074645.0,1,35,-4402545.667787112,2887.3322128877044,0.999999999276411,1.0,2723989460.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,49,87575,87611,87575,90269572877750,90269752877750,37,185000.0,165377892.0,164783527.0,1,37,-4402662.156235182,2770.8437648182735,0.9999999975065881,1.0,3075884865.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,50,91745,91953,91745,90290422877750,90291462877750,209,1045000.0,918744510.0,918150104.0,1,209,-4402446.947407856,2986.0525921443477,0.9999999998825231,1.0,95698117762.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,51,93020,93399,93020,90296797877750,90298692877750,380,1900000.0,1672953542.0,1672359244.0,1,380,-4402423.067537429,3009.932462571189,0.9999999999655604,1.0,317563183390.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,52,96401,96420,96401,90313702877750,90313797877750,20,100000.0,89762608.0,89168164.0,1,20,-4402508.766917293,2924.23308270704,0.9999999989419494,1.0,898803140.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,53,98600,98605,98600,90324697877750,90324722877750,6,30000.0,26738804.0,26144223.0,1,6,-4401496.77142857,3936.2285714298487,0.9999999879995147,1.0,76418331.0
interference,host,host_cpu3-interf_io-run10,100001,5000000.0,3000000.0,594567.0,-4405433.0,276.0,1000000.0,54,99586,99637,99586,90329627877750,90329882877750,52,260000.0,231929747.0,231334904.0,1,52,-4402531.502134377,2901.497865622863,0.9999999993915247,1.0,6066684051.0
interference,host,host_cpu3-interf_io-run2,100001,5000000.0,3000000.0,607139.0,-4392861.0,759.0,1000000.0,1,3498,3498,3498,75910840510841,75910840510841,1,5000.0,4533396.0,3926332.0,1,1,,,,,1533396.0
interference,host,host_cpu3-interf_io-run2,100001,5000000.0,3000000.0,607139.0,-4392861.0,759.0,1000000.0,2,4812,4881,4812,75917410510841,75917755510841,70,350000.0,306121467.0,305515732.0,1,70,-4391153.94513166,1707.054868339561,0.9999999995289726,1.0,10614029710.0
interference,host,host_cpu3-interf_io-run2,100001,5000000.0,3000000.0,607139.0,-4392861.0,759.0,1000000.0,3,14840,14840,14840,75967550510841,75967550510841,1,5000.0,5366524.0,4760516.0,1,1,,,,,2366524.0
interference,host,host_cpu3-interf_io-run2,100001,5000000.0,3000000.0,607139.0,-4392861.0,759.0,1000000.0,4,16585,16585,16585,75976275510841,75976275510841,1,5000.0,5606576.0,5001051.0,1,1,,,,,2606576.0
interference,host,host_cpu3-interf_io-run2,100001,5000000.0,3000000.0,607139.0,-4392861.0,759.0,1000000.0,5,24701,24703,24701,76016855510841,76016865510841,3,15000.0,13165136.0,12559480.0,1,3,-4391199.499999999,1661.5000000009313,0.9999999823832801,1.0,17322819.0
interference,host,host_cpu3-interf_io-run2,100001,5000000.0,3000000.0,607139.0,-4392861.0,759.0,1000000.0,6,53904,53905,53904,76162870510841,76162875510841,2,10000.0,10359108.0,9753113.0,1,2,-4390439.000000002,2421.9999999981374,1.0,1.0,10327777.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,1,159,172,159,76908501316088,76908566316088,14,70000.0,61878815.0,61274876.0,1,14,-4391043.406593407,5172.593406593427,0.9999999969598328,1.0,424713972.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,2,2879,2887,2879,76922101316088,76922141316088,9,45000.0,38727971.0,38124675.0,1,9,-4390675.733333337,5540.266666662879,0.9999999920406042,1.0,163480172.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,3,4889,4889,4889,76932151316088,76932151316088,1,5000.0,3938253.0,3334994.0,1,1,,,,,938253.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,4,9912,9912,9912,76957266316088,76957266316088,1,5000.0,3615516.0,3011519.0,1,1,,,,,615516.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,5,48370,48373,48370,77149556316088,77149571316088,4,20000.0,16677900.0,16073955.0,1,4,-4388536.299999999,7679.700000001118,0.9999997802766077,1.0,28390015.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,6,50267,50272,50267,77159041316088,77159066316088,6,30000.0,27272642.0,26669048.0,1,6,-4390850.514285713,5365.485714286566,0.9999999804115671,1.0,79775052.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,7,51253,51268,51253,77163971316088,77164046316088,16,80000.0,73130567.0,72527332.0,1,16,-4391420.167647058,4795.832352941856,0.9999999981164697,1.0,595141556.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,8,55348,55358,55348,77184446316088,77184496316088,11,55000.0,47489567.0,46885988.0,1,11,-4391010.409090907,5205.590909092687,0.9999999742141029,1.0,247940623.0
interference,host,host_cpu3-interf_io-run3,100001,5000000.0,3000000.0,603784.0,-4396216.0,679.0,1000000.0,9,56334,56355,56334,77189376316088,77189481316088,22,110000.0,97839545.0,97236399.0,1,22,-4391581.0276679825,4634.972332017496,0.9999999993478704,1.0,1071992664.0
